57500050,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Plum,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-plum-57500050,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500050_base.jpg,Wraphia Pearlized Plum base image,/57500050_base.jpg,Wraphia Pearlized Plum small image,/57500050_base.jpg,Wraphia Pearlized Plum thumbnail,,,,,,,,1,0,1,base,0,0
57500056,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Daffodil,Wraphia Pearlized Daffodil,,0,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-daffodil-57500056,,,,/57500056_base.jpg,Wraphia Pearlized Daffodil base image,/57500056_base.jpg,Wraphia Pearlized Daffodil small image,/57500056_base.jpg,Wraphia Pearlized Daffodil thumbnail,,,,,,,,1,0,1,base,0,0
57500057,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Wine,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-wine-57500057,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500057_base.jpg,Wraphia Pearlized Wine base image,/57500057_base.jpg,Wraphia Pearlized Wine small image,/57500057_base.jpg,Wraphia Pearlized Wine thumbnail,,,,,,,,1,0,1,base,0,0
57500062,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Navy,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-navy-57500062,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500062_base.jpg,Wraphia Pearlized Navy base image,/57500062_base.jpg,Wraphia Pearlized Navy small image,/57500062_base.jpg,Wraphia Pearlized Navy thumbnail,,,,,,,,1,0,1,base,0,0
57500063,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Imp. Red,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-imp.-red-57500063,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500063_base.jpg,Wraphia Pearlized Imp. Red base image,/57500063_base.jpg,Wraphia Pearlized Imp. Red small image,/57500063_base.jpg,Wraphia Pearlized Imp. Red thumbnail,,,,,,,,1,0,1,base,0,0
57500064,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Hunter,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-hunter-57500064,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500064_base.jpg,Wraphia Pearlized Hunter base image,/57500064_base.jpg,Wraphia Pearlized Hunter small image,/57500064_base.jpg,Wraphia Pearlized Hunter thumbnail,,,,,,,,1,0,1,base,0,0
57500066,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Jungle Green,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.25,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-jungle-green-57500066,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500066_base.jpg,Wraphia Pearlized Jungle Green base image,/57500066_base.jpg,Wraphia Pearlized Jungle Green small image,/57500066_base.jpg,Wraphia Pearlized Jungle Green thumbnail,,,,,,,,1,0,1,base,0,0
57500067,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Terra Cotta,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.25,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-terra-cotta-57500067,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500067_base.jpg,Wraphia Pearlized Terra Cotta base image,/57500067_base.jpg,Wraphia Pearlized Terra Cotta small image,/57500067_base.jpg,Wraphia Pearlized Terra Cotta thumbnail,,,,,,,,1,0,1,base,0,0
57500073,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Coral,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-coral-57500073,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500073_base.jpg,Wraphia Pearlized Coral base image,/57500073_base.jpg,Wraphia Pearlized Coral small image,/57500073_base.jpg,Wraphia Pearlized Coral thumbnail,,,,,,,,1,0,1,base,0,0
57500084,,Default,simple,Default Category/Boxes & Packaging/Place Holder,Wraphia Pearlized Violet,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.25,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-violet-57500084,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500084_base.jpg,Wraphia Pearlized Violet base image,/57500084_base.jpg,Wraphia Pearlized Violet small image,/57500084_base.jpg,Wraphia Pearlized Violet thumbnail,,,,,,,,1,0,1,base,0,0
57500086,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Ivory,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.25,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-ivory-57500086,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500086_base.jpg,Wraphia Pearlized Ivory base image,/57500086_base.jpg,Wraphia Pearlized Ivory small image,/57500086_base.jpg,Wraphia Pearlized Ivory thumbnail,,,,,,,,1,0,1,base,0,0
57500087,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Kraft,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-kraft-57500087,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500087_base.jpg,Wraphia Pearlized Kraft base image,/57500087_base.jpg,Wraphia Pearlized Kraft small image,/57500087_base.jpg,Wraphia Pearlized Kraft thumbnail,,,,,,,,1,0,1,base,0,0
57500090,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Champagne Go,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-champagne-go-57500090,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500090_base.jpg,Wraphia Pearlized Champagne Go base image,/57500090_base.jpg,Wraphia Pearlized Champagne Go small image,/57500090_base.jpg,Wraphia Pearlized Champagne Go thumbnail,,,,,,,,1,0,1,base,0,0
57500092,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Milk Chocola,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.25,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-milk-chocola-57500092,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500092_base.jpg,Wraphia Pearlized Milk Chocola base image,/57500092_base.jpg,Wraphia Pearlized Milk Chocola small image,/57500092_base.jpg,Wraphia Pearlized Milk Chocola thumbnail,,,,,,,,1,0,1,base,0,0
57500093,,Default,simple,Default Category/Boxes & Packaging/Bows & Ribbon/Ribbon/Wraphia & Raffia/Wraphia,Wraphia Pearlized Royal,"<font color=#000000 size=2 face=""Verdana, Helvetica""><font color=#000000 size=2 face=""Verdana, Helvetica"">Wraphia in Matte Colors</font>&nbsp;is a synthetic alternative to natural raffia for your retail store. Colorfast and gentler on the hands. Continuous 100 yard roll is easy to use, reducing mess and waste.&nbsp;<br><font size=2><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Order wraphia by the roll. </span><span style=""FONT-FAMILY: 'Verdana','sans-serif'"">Each&nbsp;roll is 100 yards.</span> </font></font>",Wraphia in Matte Colors,0.1955,1,Taxable Goods,"Catalog, Search",5.11,,,,wraphia-pearlized-royal-57500093,Wraphia Synthetic Raffia Ribbon - Matte Colors,wraphia ribbon synthetic raffia gift wrap retail store supplies,"Gift wrap, ribbon and tissue paper for sale online including Wraphia synthetic raffia ribbon in multiple colors. Buy retail supplies, display equipment and packaging at AmericanRetailSupply.com.",/57500093_base.jpg,Wraphia Pearlized Royal base image,/57500093_base.jpg,Wraphia Pearlized Royal small image,/57500093_base.jpg,Wraphia Pearlized Royal thumbnail,,,,,,,,1,0,1,base,0,0
